0.15945128	0.24881674	-0.42231667	0.07951589	0.25474966	-0.56080526	-0.10495481	-0.042528544	-0.3340183	0.36357236	0.22126357	0.12713243	-0.0979318	-0.072604656	0.25924057	-0.19270226	0.016755564	0.37326202	-0.25025576	0.32016745	0.30437347	-0.061572954	0.15577368	0.42887577	0.09494965	-0.08910635	0.3626517	0.13040319	0.022068454	-0.16225159	-0.14243034	0.0020238657	-0.12211747	0.0982143	-0.2638218	0.40891448	0.13456732	0.35156056	-0.45718893	-0.045745596	0.1836633	0.1128514	-0.39305428	-0.4913313	-0.5050658	0.08027788	-0.13012366	0.112275176	0.36694536	-0.39180928	-0.0142394835	-0.08895701	0.21341228	0.033579838	0.14853239	-0.48216894	-0.15229094	-0.2974188	-0.33866733	-0.21230006	0.21341309	0.019161876	-0.14426605	-0.4649472	-0.17460012	0.0221613	0.22042078	0.1448947	0.047723614	0.070557825	0.07305221	0.17809203	-0.062649906	-0.1953143	-0.7915715	0.45294595	0.080845386	0.28955027	-0.105760075	-0.41208526	0.23525153	-0.17597522	-0.06942627	-0.14913772	0.152936	0.1254797	0.11114747	-0.53019285	-0.06353118	0.16597775	0.44146112	0.20874809	0.4410758	-0.021953367	0.36107767	-0.057787392	-0.32701233	0.12191834	-0.3547703	-0.019401198
-0.08380486	-0.117355205	0.15244335	0.16521363	-0.12151264	-0.3842787	0.24730295	0.23475944	0.33172715	0.10411241	-0.08328106	-0.2906082	-0.18844841	-0.11338332	-0.2595563	0.18577024	0.37744832	-0.26683137	-0.19703107	0.066160105	0.020285232	0.49289095	0.3474382	0.1035931	-0.42554662	0.15060703	0.004197549	-0.24174283	-0.00500827	-0.08937194	0.2764779	0.5060289	0.006858167	-0.07347693	0.14858192	0.4571915	0.40895838	0.36562508	-0.34952983	0.23036483	0.71312284	-0.21300843	-0.124550164	-0.10131205	-0.31012833	0.23459382	-0.20574708	-0.027935032	0.14142668	-0.14937665	0.42480442	-0.16944057	-0.5043884	0.3975936	-0.24956545	0.15524578	0.45662528	-0.25257623	-0.24721234	-0.13922442	-0.059157178	0.45858938	-0.10816354	-0.24837764	0.0015441249	7.135634e-05	0.104642235	-0.011896849	0.044469886	0.030149436	-0.19270265	-0.05911183	0.3908951	0.29999584	-0.11064482	0.30433255	-0.27935246	0.007861075	-0.37590945	0.018767197	0.03615222	0.34976074	-0.33172157	0.44334537	-0.01765927	-0.020426594	0.0940626	-0.000865995	0.04600226	-0.2952994	0.43151194	0.038344756	-0.26608878	-0.042870525	-0.32019922	0.17189822	0.1673362	-0.4893622	-0.49153465	-0.11039436
0.067317285	0.27805823	-0.23828317	-0.13778739	0.4410578	-0.09012351	0.06774454	0.25895604	-0.3222953	0.45776027	0.12018575	-0.09547337	0.16153951	-0.3350788	0.17232278	-0.07936	0.31518212	0.61664885	-0.39723614	0.10426708	-0.31867093	0.13146253	0.028655918	0.31776056	0.14783743	-0.21445936	0.2759311	0.23252183	-0.12561956	-0.08490438	0.13890289	-0.011503348	-0.25885025	-0.11034296	-0.114785135	0.4109858	0.3686484	0.32374316	-0.49648708	-0.14184298	0.018657314	0.09067254	-0.38289604	-0.35199186	-0.13283376	-0.17806469	-0.4337268	0.49062955	-0.012251047	-0.6379194	-0.004600707	0.13173191	-0.47886682	0.27749372	-0.009114399	-0.6589697	-0.33368167	-0.41046253	-0.070696376	-0.082969934	0.42240733	-0.14796747	0.36569583	-0.22205289	-0.6033834	0.6077108	0.47158054	-0.13238516	-0.16781148	0.07217338	0.31678727	-0.07133184	-0.17430782	-0.32181245	-0.8203851	0.34580478	-0.049666137	0.34177747	-0.5053114	-0.1341916	0.07335973	-0.26137966	-0.39048606	-0.08797649	0.14568353	-0.1940416	-0.14247228	-0.6988376	0.12157828	0.35512966	0.2418413	0.354569	0.11746577	0.035476312	0.4055175	0.2557896	-0.13475831	0.28977084	-0.4309217	-0.09657112
0.018300382	0.025552386	0.37602034	-0.23239432	0.13778728	0.063130096	-0.15549074	0.19482669	0.39379954	0.3359068	0.44369322	0.106803276	0.073733225	-0.21566711	0.16887829	-0.027240077	0.16878049	-0.3964223	-0.35077125	0.014566468	0.09918024	0.33273977	0.38612643	0.13726161	-0.44864008	-0.16431458	-0.018613648	-0.36722234	0.46969917	0.17586768	0.18795553	0.3462431	0.3126057	0.15474357	-0.4713757	0.5094525	0.31560925	-0.041168008	-0.22218014	0.12550506	0.7465335	0.04228422	0.228697	-0.3503572	0.3083071	0.14534539	0.08754993	0.15783632	0.2210515	-0.56563276	0.17377311	-0.057387847	-0.7106545	-0.034135148	-0.45702773	0.21881892	0.38075244	0.05342622	0.25181428	-0.3166407	0.076808445	0.7848261	-0.21099746	0.23560733	0.4421539	-0.2064995	-0.053991154	0.3113486	-0.25637802	-0.31624702	0.42110875	-0.1443208	0.0017281926	0.48505256	-0.33903173	0.06321424	-0.20698565	0.32175305	-0.1926578	-0.218138	0.3215896	0.067278825	0.044570547	0.29397088	-0.3951187	0.11629804	0.14832702	-0.069041945	-0.08404045	0.35143802	0.41026762	-0.08864389	-0.39817405	0.31384224	0.08127416	0.30073172	-0.07447667	-0.26069865	-0.34250492	0.120926246
0.07786536	0.15358408	-0.03279099	-0.094099104	0.29040438	-0.24192846	0.3207463	0.26403448	-0.13159105	0.23895006	0.057893395	0.35981768	-0.31229642	0.05767174	0.50605994	-0.5820943	0.019447815	0.29248568	0.046787474	-0.056385517	0.194669	-0.2751888	0.43121618	0.40133232	-0.32435855	-0.1025628	0.048878554	0.060442213	-0.027266126	-0.37058	0.108886935	0.37347183	0.39234254	-0.20293756	0.26544937	0.24689208	-0.058151335	0.2681837	-0.23707494	0.04532922	0.19738975	-0.039705757	-0.88919777	-0.16425207	0.005841695	-0.4248633	-0.39132226	0.20322093	0.54206324	-0.75575244	0.29763064	0.16599403	0.5469498	0.014340706	0.15391071	-0.40441382	-0.43550017	-0.36823505	-0.24716902	-0.20059709	0.37830403	-0.056578558	-0.17285295	-0.5270691	-0.118843876	0.24492578	0.07406545	0.23948973	-0.0732785	0.60228366	0.16706324	0.12564108	-0.21179879	-0.13159445	-0.8526912	0.2195393	-0.10925255	0.31225196	-0.15781933	-0.7462594	0.057037193	-0.27953297	-0.06905374	-0.5203763	-0.13502505	0.3718645	0.247607	-0.44161803	-0.4279016	0.03762218	0.6164025	-0.07035489	0.21662852	0.11739775	0.0926834	-0.19611377	-0.13176386	0.35442945	-0.67642593	0.15567066
-0.6493218	0.04280292	0.2313435	-0.3445758	-0.38423765	-0.07876036	0.31175703	0.27049005	0.122882016	-0.18224482	0.19092493	0.27688846	-0.007385969	-0.056353536	-0.26067412	0.04509403	-0.27783334	-0.26161942	-0.1693482	0.06968735	-0.23583676	0.43150443	0.42364544	0.40888667	-0.42569223	0.049280733	0.18823512	-0.5913534	0.15513597	0.24723272	0.49811572	0.21972361	-0.15234381	0.04337183	-0.15393652	0.46166685	0.38015783	0.18281879	0.21400343	-0.19551007	0.8291155	-0.23622587	-0.19158077	-0.3827401	0.020231888	0.29686016	-0.17932868	-0.024234008	-0.019720066	-0.32418275	0.34529203	-0.2708729	-0.11732343	0.5138943	-0.2841685	0.18137519	0.43842083	-0.36400974	-0.4003092	-0.47277087	0.29231474	0.42180178	0.25969502	-0.30123812	0.3624112	0.42191657	0.36015037	0.1713349	-0.16131066	-0.33506927	0.090387166	0.3257793	0.23651412	0.43995914	-0.20001125	0.4502709	-0.254294	-0.060844056	-0.37576026	0.081441	0.28048304	-0.2883762	-0.338209	-0.08857452	-0.23394786	-0.6022426	-0.117141284	0.48225963	-0.06846735	-0.0019417882	0.7228812	0.103308246	-0.20279467	-0.08865118	0.322239	0.16798605	0.34140638	-0.2209051	-0.81633	0.01236322
-0.0050775013	-0.09075771	0.19319448	-0.09189726	-0.47053507	0.20176683	0.34630367	0.05152176	0.14118955	0.15879712	0.31969747	0.1147175	-0.010174987	0.13281481	-0.07682156	-0.07295179	0.060384993	0.23186421	0.2585747	0.07610175	-0.030638343	0.50356287	0.57520276	0.12765557	-0.36839116	0.013651746	-0.067366816	-0.59175384	-0.24329115	-0.091145456	0.46111724	0.8052916	-0.054904204	0.3016035	-0.25399545	0.37591064	-0.16766709	0.049799226	-0.47949097	-0.019084282	0.8781342	-0.53741133	0.070591114	-0.48860732	-0.15850788	0.26695195	-0.42574516	-0.27573508	-0.31497633	-0.010022767	0.34710562	-0.4143812	-0.4763107	0.23730211	-0.8507529	-0.0657328	0.2504908	-0.3003062	-0.6532062	-0.5381492	0.16882329	0.5650041	0.37121215	-0.114046015	0.080764	0.22613049	0.027989086	-0.005092826	-0.3607082	0.27245542	-0.0045439457	0.1924541	-0.020723406	0.5340539	-0.05550789	0.04675373	0.22839288	0.29742947	-0.083569184	0.33426988	0.65080583	-0.22696832	-0.25045356	-0.101890326	-0.033061393	-0.0054158466	0.5006331	-0.17474915	-0.17802137	-0.055917006	0.43370348	0.0011563146	-0.14658096	0.2053957	-0.16598062	0.21594012	0.32111505	-0.46772105	-0.7180279	0.3936475
0.7404539	-0.07043536	0.3876454	-0.41102722	0.05283323	-0.4463732	0.37979972	-0.23628482	0.31893125	0.5078098	0.13458988	0.08381433	-0.3562022	-0.44138548	-0.11048549	0.045552306	-0.257447	-0.4647638	-0.50221795	-0.26836705	0.20194292	0.23180698	0.07566177	-0.19936644	-0.86043274	-0.05710324	-0.3395567	-0.14060064	0.27866882	0.35035723	-0.3810607	-0.13537458	0.3212027	-0.058911875	-0.64227235	-0.002697936	-0.35496747	-0.009428146	-0.65296185	-0.6047678	0.8509186	0.33515716	-0.045109734	0.062434394	-0.49130666	-0.016274972	-0.52304924	0.40434644	0.049148813	-0.02386878	-0.46823707	-0.07500741	-0.31544095	0.0040620947	-0.37353227	-0.23870917	-0.20274168	0.20403798	0.19316061	-0.050073136	0.12396729	0.009350714	-0.09102584	-0.17358175	0.3758245	0.8279525	0.05007687	0.18435687	-0.24835543	0.28140557	0.1076783	0.29704642	0.72641414	0.5208956	-0.46806136	0.3140138	0.41862348	-0.12432959	-0.14036544	-0.6834898	-0.19101469	-0.5841741	-0.97821057	-0.10766995	-0.38313898	0.169647	0.05515481	-0.50934714	0.11733434	0.116057925	0.63960254	0.6359624	-0.0814637	0.36013508	0.19974163	0.15332164	-0.14503556	-0.021920482	-0.29260492	-0.016037267
-0.0578393	0.2971898	-0.24803588	0.5686125	0.22485827	-0.56412214	0.28020227	0.111121476	-0.116191134	0.68005943	0.23652403	0.34188575	0.102029055	-0.046031337	0.18787618	0.013290686	-0.292351	0.11017106	0.13941199	0.58700645	0.18523775	0.14979057	0.39569807	-0.07853457	0.36084366	-0.44640046	0.4733865	-0.19775364	-0.04251692	-0.20113547	0.70392925	-0.053626377	-0.1462223	0.13377124	-0.41101718	0.67754334	-0.24296083	0.6936747	-0.30588257	-0.111862704	0.21064502	0.1136857	-0.35091949	-0.5094484	-0.008937717	-0.25912926	-0.21041922	0.50269663	0.5907148	-0.36394048	-0.004642486	-0.0040431675	-0.25482178	-0.082337074	-0.12662677	-0.5468921	-0.39061403	-0.26104218	-0.057558063	-0.43351257	0.07391189	-0.30996236	0.045703676	-0.6131887	0.052310936	0.44310054	0.47979388	-0.14224531	-0.02222559	0.09663353	-0.2734674	-0.3127162	-0.011248935	0.16216931	-0.63283783	0.3394864	-0.4217017	-0.19148903	-0.30337262	-0.51516205	0.22896165	-0.24588525	0.07857008	-0.29777887	-0.027037013	0.047824584	-0.21007219	-0.8972769	0.103924744	0.3972808	-0.10522558	-0.011287329	0.25164583	0.23719355	0.2517647	0.6103886	-0.24566141	-0.0683555	-0.17803247	-0.2598406
-0.24679942	-0.09525285	-0.4568581	0.29002973	0.16999921	-0.73695	0.26016065	0.014552379	-0.22965229	0.21325694	0.2640434	0.32446983	-0.020632476	0.0046491553	0.13721952	0.26262766	0.35864815	0.091596514	-0.056832124	0.27963948	0.6812413	-0.1942369	0.05713485	0.19420451	0.12542465	-0.2750237	0.054630317	0.061828457	-0.19062504	-0.6382135	0.38328996	0.01545013	0.010119778	0.51725584	-0.8850795	0.46467757	-0.0527121	0.3106089	-0.24369535	0.15260658	0.631072	0.07222626	-0.4871517	-0.31003216	-0.40970767	-0.16344874	-0.5471278	0.48720154	0.591171	-0.32656136	0.07640849	0.05353904	0.031045053	0.087926246	-0.10527955	-0.77012753	-0.6411672	-0.18959545	-0.08570732	0.050568994	0.44446367	0.05134511	0.17953616	-0.5542442	-0.2765638	0.08761947	-0.01797512	-0.20196933	-0.20345908	0.04359607	-0.22365278	0.25096223	-0.01488876	0.04895956	-0.8252004	0.18066198	-0.033884145	0.17797042	-0.0330045	-0.19717157	0.52739686	-0.12199696	-0.028833237	0.23232786	-0.03404999	-0.033190727	-0.5466836	-0.58497244	0.14799725	0.6209772	0.16246448	0.2777435	0.3832776	0.39555812	0.69642323	0.1630329	-0.093794845	0.30014905	0.0026561287	0.15055203
